Lead ID,Prospect ID,Conversion Status,Lead Source,Product Category,Region,Customer Segment,Date,Sales
1360,1460,Not Converted,Dealer 6,Modular Switches,East,Individual,16-06-2021,203.96
1361,1461,Not Converted,Dealer 4,Cabels ,Central,Retail,17-06-2021,628.816
1362,1462,Converted,Dealer 4, Home Automation,West,Wholesale,18-06-2021,144.824
1363,1463,Not Converted,Dealer 2,Electrical fans,Central,Enterprise,19-06-2021,132.984
1364,1464,Converted,Dealer 3,Electrical fans,South,Small Business,20-06-2021,157.984
1365,1465,Not Converted,Dealer 4,Cabels ,South,Wholesale,21-06-2021,133.328
1366,1466,Converted,Dealer 1,Cabels ,North,Small Business,22-06-2021,188.176
1367,1467,Not Converted,Dealer 2,Cabels ,South,Enterprise,23-06-2021,106.9
1368,1468,Converted,Dealer 3,Modular Switches,South,Individual,24-06-2021,129.056
1369,1469,Converted,Dealer 4,Electrical fans,West,Enterprise,25-06-2021,433.96
1370,1470,Not Converted,Dealer 4,Modular Switches,Central,Wholesale,26-06-2021,563.464
1371,1471,Not Converted,Dealer 6,Modular Switches,North,Individual,27-06-2021,892.2
1372,1472,Converted,Dealer 3, Home Automation,South,Enterprise,28-06-2021,1191.694
1373,1473,Not Converted,Dealer 2,Cabels ,Central,Individual,29-06-2021,94.57
1374,1474,Not Converted,Dealer 1,Modular Switches,East,Individual,30-06-2021,114.88
1375,1475,Converted,Dealer 4, Home Automation,West,Small Business,01-07-2021,127.71
1376,1476,Not Converted,Dealer 2,MCBs,South,Small Business,02-07-2021,161.96
1377,1477,Not Converted,Dealer 6, Home Automation,South,Wholesale,03-07-2021,503.646
1378,1478,Not Converted,Dealer 4,MCBs,South,Enterprise,04-07-2021,164.12
1379,1479,Not Converted,Dealer 3,MCBs,Central,Retail,05-07-2021,446.136
1380,1480,Not Converted,Dealer 2,MCBs,West,Enterprise,06-07-2021,947.176
1381,1481,Not Converted,Dealer 1,MCBs,West,Individual,07-07-2021,112.24
1382,1482,Converted,Dealer 6,Cabels ,Central,Wholesale,08-07-2021,90.04
1383,1483,Converted,Dealer 2,Modular Switches,North,Wholesale,09-07-2021,126.776
1384,1484,Not Converted,Dealer 4,Modular Switches,West,Retail,10-07-2021,254.792
1385,1485,Not Converted,Dealer 1,MCBs,Central,Individual,11-07-2021,80.24
1386,1486,Converted,Dealer 4,Modular Switches,Central,Individual,12-07-2021,142.384
1387,1487,Not Converted,Dealer 4,MCBs,South,Wholesale,13-07-2021,154.776
1388,1488,Not Converted,Dealer 5,Modular Switches,Central,Wholesale,14-07-2021,100.686
1389,1489,Converted,Dealer 3, Home Automation,South,Retail,15-07-2021,101.75
1390,1490,Not Converted,Dealer 5,Cabels ,East,Retail,16-07-2021,115.84
1391,1491,Not Converted,Dealer 6,Electrical fans,Central,Small Business,17-07-2021,278.976
1392,1492,Converted,Dealer 3,MCBs,West,Wholesale,18-07-2021,111.248
1393,1493,Not Converted,Dealer 3, Home Automation,South,Retail,19-07-2021,149.672
1394,1494,Not Converted,Dealer 5, Home Automation,East,Individual,20-07-2021,187.784
1395,1495,Not Converted,Dealer 3,Cabels ,North,Small Business,21-07-2021,206.98
1396,1496,Not Converted,Dealer 1,Cabels ,North,Wholesale,22-07-2021,133.608
1397,1497,Not Converted,Dealer 4,MCBs,North,Retail,23-07-2021,146.75
1398,1498,Converted,Dealer 1,MCBs,South,Wholesale,24-07-2021,269.96
1399,1499,Not Converted,Dealer 2, Home Automation,Central,Small Business,25-07-2021,73.44
1400,1500,Converted,Dealer 2, Home Automation,South,Enterprise,26-07-2021,152.776
1401,1501,Converted,Dealer 2,Cabels ,North,Wholesale,27-07-2021,110.99
1402,1502,Not Converted,Dealer 1,MCBs,Central,Wholesale,28-07-2021,145.12
1403,1503,Not Converted,Dealer 4,MCBs,East,Wholesale,29-07-2021,117.16
1404,1504,Converted,Dealer 2, Home Automation,North,Wholesale,30-07-2021,139.46
1405,1505,Converted,Dealer 3,Electrical fans,West,Retail,31-07-2021,118.92
1406,1506,Not Converted,Dealer 2, Home Automation,Central,Enterprise,01-08-2021,403.97
1407,1507,Converted,Dealer 6,Electrical fans,South,Individual,02-08-2021,146.92
1408,1508,Converted,Dealer 3,MCBs,South,Wholesale,03-08-2021,108.9
1409,1509,Converted,Dealer 3, Home Automation,West,Individual,04-08-2021,111.8
1410,1510,Converted,Dealer 3,Cabels ,South,Retail,05-08-2021,198.93
1411,1511,Converted,Dealer 2,Modular Switches,West,Enterprise,06-08-2021,247.382
1412,1512,Converted,Dealer 3,MCBs,North,Small Business,07-08-2021,460.168
1413,1513,Not Converted,Dealer 6,MCBs,North,Small Business,08-08-2021,88.8
1414,1514,Converted,Dealer 1, Home Automation,South,Small Business,09-08-2021,120.992
1415,1515,Not Converted,Dealer 6,Modular Switches,Central,Small Business,10-08-2021,133.92
1416,1516,Not Converted,Dealer 4,Modular Switches,South,Small Business,11-08-2021,113.936
1417,1517,Converted,Dealer 3,Modular Switches,North,Enterprise,12-08-2021,182.792
1418,1518,Not Converted,Dealer 6, Home Automation,Central,Wholesale,13-08-2021,164.824
1419,1519,Not Converted,Dealer 2, Home Automation,West,Small Business,14-08-2021,268.84
1420,1520,Not Converted,Dealer 5,Electrical fans,North,Wholesale,15-08-2021,331.96
1421,1521,Converted,Dealer 6,Electrical fans,West,Individual,16-08-2021,110.96
1422,1522,Converted,Dealer 3,Electrical fans,East,Wholesale,17-08-2021,119.92
1423,1523,Converted,Dealer 2,Cabels ,Central,Individual,18-08-2021,151.744
1424,1524,Converted,Dealer 3,MCBs,North,Wholesale,19-08-2021,1157.91
1425,1525,Not Converted,Dealer 4,Electrical fans,West,Individual,20-08-2021,129.192
1426,1526,Converted,Dealer 6,Cabels ,West,Wholesale,21-08-2021,184.764
1427,1527,Converted,Dealer 3,Cabels ,West,Wholesale,22-08-2021,269.96
1428,1528,Not Converted,Dealer 4, Home Automation,South,Enterprise,23-08-2021,126
1429,1529,Converted,Dealer 2,Modular Switches,South,Individual,24-08-2021,125.816
1430,1530,Converted,Dealer 5,Modular Switches,East,Wholesale,25-08-2021,144.24
1431,1531,Converted,Dealer 6,Electrical fans,East,Enterprise,26-08-2021,140.888
1432,1532,Not Converted,Dealer 4,MCBs,West,Enterprise,27-08-2021,249.358
1433,1533,Converted,Dealer 6,MCBs,South,Individual,28-08-2021,123.84
1434,1534,Not Converted,Dealer 2,MCBs,Central,Wholesale,29-08-2021,271.604
1435,1535,Not Converted,Dealer 2,Cabels ,Central,Enterprise,30-08-2021,461.84
1436,1536,Not Converted,Dealer 6,Cabels ,West,Small Business,31-08-2021,110.99
1437,1537,Not Converted,Dealer 3,Cabels ,South,Small Business,01-09-2021,117.784
1438,1538,Not Converted,Dealer 3, Home Automation,Central,Small Business,02-09-2021,239.94
1439,1539,Converted,Dealer 2,Cabels ,South,Wholesale,03-09-2021,921.9
1440,1540,Not Converted,Dealer 3,MCBs,East,Small Business,04-09-2021,5107.96
1441,1541,Not Converted,Dealer 4,MCBs,West,Retail,05-09-2021,96.476
1442,1542,Not Converted,Dealer 1,Modular Switches,West,Individual,06-09-2021,125.984
1443,1543,Converted,Dealer 6,MCBs,South,Retail,07-09-2021,102.46
1444,1544,Not Converted,Dealer 4,Cabels ,South,Retail,08-09-2021,111.456
1445,1545,Not Converted,Dealer 2,Cabels ,North,Small Business,09-09-2021,130.396
1446,1546,Converted,Dealer 1,Electrical fans,Central,Individual,10-09-2021,154.36
1447,1547,Not Converted,Dealer 2, Home Automation,East,Enterprise,11-09-2021,107.72
1448,1548,Not Converted,Dealer 1,MCBs,Central,Retail,12-09-2021,562.3
1449,1549,Converted,Dealer 4, Home Automation,North,Enterprise,13-09-2021,158.792
1450,1550,Not Converted,Dealer 1,MCBs,South,Enterprise,14-09-2021,140.56
1451,1551,Converted,Dealer 3,Modular Switches,Central,Wholesale,15-09-2021,146.624
1452,1552,Not Converted,Dealer 4,Modular Switches,West,Individual,16-09-2021,137.936
1453,1553,Not Converted,Dealer 5, Home Automation,Central,Individual,17-09-2021,127.928
1454,1554,Not Converted,Dealer 2,Cabels ,South,Retail,18-09-2021,190.568
1455,1555,Converted,Dealer 3,Electrical fans,Central,Wholesale,19-09-2021,717.952
1456,1556,Converted,Dealer 6,MCBs,North,Wholesale,20-09-2021,102.559
1457,1557,Converted,Dealer 5,MCBs,East,Wholesale,21-09-2021,118.216
1458,1558,Converted,Dealer 3,Electrical fans,South,Individual,22-09-2021,130.992
1459,1559,Not Converted,Dealer 6, Home Automation,West,Individual,23-09-2021,167.696
1460,1560,Converted,Dealer 4, Home Automation,North,Small Business,24-09-2021,629.136
1461,1561,Converted,Dealer 1,MCBs,South,Individual,25-09-2021,1037.6
1462,1562,Converted,Dealer 6,Modular Switches,West,Individual,26-09-2021,84.168
1463,1563,Not Converted,Dealer 1,Electrical fans,West,Wholesale,27-09-2021,134.99
1464,1564,Not Converted,Dealer 6,MCBs,South,Enterprise,28-09-2021,231.68
1465,1565,Not Converted,Dealer 5,Modular Switches,North,Retail,29-09-2021,900.88
1466,1566,Not Converted,Dealer 4, Home Automation,West,Enterprise,30-09-2021,97.22
1467,1567,Not Converted,Dealer 3,Modular Switches,East,Retail,01-10-2021,136
1468,1568,Converted,Dealer 6,Cabels ,North,Small Business,02-10-2021,143.88
1469,1569,Converted,Dealer 1,MCBs,West,Individual,03-10-2021,141.08
1470,1570,Not Converted,Dealer 5,Electrical fans,South,Retail,04-10-2021,118.84
1471,1571,Not Converted,Dealer 3,Modular Switches,South,Retail,05-10-2021,85.607
1472,1572,Converted,Dealer 1, Home Automation,North,Retail,06-10-2021,107.184
1473,1573,Not Converted,Dealer 4,Modular Switches,West,Retail,07-10-2021,155.96
1474,1574,Not Converted,Dealer 1, Home Automation,West,Individual,08-10-2021,194.48
1475,1575,Converted,Dealer 4,Cabels ,North,Enterprise,09-10-2021,1735.12
1476,1576,Not Converted,Dealer 3, Home Automation,North,Retail,10-10-2021,172.992
1477,1577,Not Converted,Dealer 3,Electrical fans,North,Wholesale,11-10-2021,522.768
1478,1578,Not Converted,Dealer 1,Cabels ,East,Retail,12-10-2021,110.9
1479,1579,Not Converted,Dealer 4,Modular Switches,East,Individual,13-10-2021,178.1
1480,1580,Converted,Dealer 6,MCBs,East,Wholesale,14-10-2021,199.372
1481,1581,Not Converted,Dealer 3, Home Automation,South,Individual,15-10-2021,622.352
1482,1582,Converted,Dealer 6,Electrical fans,East,Small Business,16-10-2021,131.02
1483,1583,Not Converted,Dealer 6,MCBs,East,Individual,17-10-2021,220.75
1484,1584,Not Converted,Dealer 2,MCBs,East,Wholesale,18-10-2021,377.376
1485,1585,Not Converted,Dealer 1,Cabels ,West,Enterprise,19-10-2021,119.086
1486,1586,Converted,Dealer 1,Modular Switches,Central,Wholesale,20-10-2021,141.72
1487,1587,Not Converted,Dealer 1,MCBs,East,Enterprise,21-10-2021,124.98
1488,1588,Not Converted,Dealer 5,Electrical fans,North,Wholesale,22-10-2021,133.4
1489,1589,Not Converted,Dealer 3, Home Automation,East,Retail,23-10-2021,166.124
1490,1590,Converted,Dealer 3, Home Automation,Central,Individual,24-10-2021,207.688
1491,1591,Not Converted,Dealer 2, Home Automation,South,Small Business,25-10-2021,427.75
1492,1592,Converted,Dealer 2,Cabels ,South,Enterprise,26-10-2021,81.388
1493,1593,Converted,Dealer 2,Electrical fans,East,Enterprise,27-10-2021,114.424
1494,1594,Not Converted,Dealer 6,MCBs,North,Retail,28-10-2021,106.03
1495,1595,Converted,Dealer 1,Electrical fans,North,Retail,29-10-2021,111.73
1496,1596,Converted,Dealer 4,Cabels ,West,Wholesale,30-10-2021,140.95
1497,1597,Not Converted,Dealer 3,Cabels ,North,Enterprise,31-10-2021,127.94
1498,1598,Converted,Dealer 4,Modular Switches,West,Individual,01-11-2021,449.8
1499,1599,Not Converted,Dealer 1,Electrical fans,West,Wholesale,02-11-2021,786.544
1500,1600,Converted,Dealer 1, Home Automation,North,Retail,03-11-2021,86.88
1501,1601,Converted,Dealer 3,Cabels ,North,Enterprise,04-11-2021,144.792
1502,1602,Not Converted,Dealer 6,Cabels ,West,Small Business,05-11-2021,176.97
1503,1603,Not Converted,Dealer 2,Modular Switches,South,Small Business,06-11-2021,130.99
1504,1604,Not Converted,Dealer 6, Home Automation,East,Enterprise,07-11-2021,134.53
1505,1605,Converted,Dealer 1,Cabels ,South,Individual,08-11-2021,201.976
1506,1606,Not Converted,Dealer 5,MCBs,North,Enterprise,09-11-2021,229.976
1507,1607,Not Converted,Dealer 6, Home Automation,Central,Individual,10-11-2021,36.168
1508,1608,Not Converted,Dealer 2,Electrical fans,North,Retail,11-11-2021,541.392
1509,1609,Not Converted,Dealer 2,Modular Switches,West,Individual,12-11-2021,156.12
1510,1610,Not Converted,Dealer 5,MCBs,Central,Individual,13-11-2021,129.79
1511,1611,Not Converted,Dealer 5,MCBs,Central,Enterprise,14-11-2021,216.584
1512,1612,Not Converted,Dealer 2,Electrical fans,East,Enterprise,15-11-2021,257.952
1513,1613,Converted,Dealer 3,Modular Switches,North,Small Business,16-11-2021,273.424
1514,1614,Not Converted,Dealer 3,Cabels ,East,Retail,17-11-2021,469.88
1515,1615,Converted,Dealer 4,Modular Switches,South,Wholesale,18-11-2021,931.136
1516,1616,Converted,Dealer 6,Cabels ,Central,Enterprise,19-11-2021,971.176
1517,1617,Not Converted,Dealer 1,Electrical fans,East,Retail,20-11-2021,126.52
1518,1618,Converted,Dealer 2,Electrical fans,South,Retail,21-11-2021,141.388
1519,1619,Converted,Dealer 4,MCBs,North,Small Business,22-11-2021,162.6
1520,1620,Converted,Dealer 3,MCBs,North,Enterprise,23-11-2021,1197.12
1521,1621,Converted,Dealer 2,MCBs,West,Enterprise,24-11-2021,136.89
1522,1622,Converted,Dealer 6,Electrical fans,South,Retail,25-11-2021,150.92
1523,1623,Converted,Dealer 3,Cabels ,South,Enterprise,26-11-2021,103.352
1524,1624,Converted,Dealer 5,Electrical fans,East,Small Business,27-11-2021,132.888
1525,1625,Converted,Dealer 2,Electrical fans,Central,Small Business,28-11-2021,134.568
1526,1626,Converted,Dealer 4,MCBs,Central,Small Business,29-11-2021,417.782
1527,1627,Converted,Dealer 1,Modular Switches,West,Enterprise,30-11-2021,692.984
1528,1628,Not Converted,Dealer 2,MCBs,West,Enterprise,01-12-2021,112.92
1529,1629,Converted,Dealer 2,Modular Switches,West,Small Business,02-12-2021,94.016
1530,1630,Converted,Dealer 2,Cabels ,South,Individual,03-12-2021,100.544
1531,1631,Not Converted,Dealer 2,Cabels ,North,Wholesale,04-12-2021,114.92
1532,1632,Not Converted,Dealer 2, Home Automation,North,Retail,05-12-2021,131.6
1533,1633,Not Converted,Dealer 1, Home Automation,East,Individual,06-12-2021,186.95
1534,1634,Converted,Dealer 6, Home Automation,Central,Wholesale,07-12-2021,199.96
1535,1635,Converted,Dealer 6,Cabels ,Central,Enterprise,08-12-2021,253.92
1536,1636,Converted,Dealer 1,MCBs,East,Retail,09-12-2021,674.95
1537,1637,Not Converted,Dealer 6,MCBs,South,Individual,10-12-2021,99.22
1538,1638,Converted,Dealer 4,MCBs,North,Retail,11-12-2021,149.6
1539,1639,Converted,Dealer 4,Electrical fans,West,Enterprise,12-12-2021,143
1540,1640,Not Converted,Dealer 1, Home Automation,North,Wholesale,13-12-2021,151.864
1541,1641,Not Converted,Dealer 4,MCBs,East,Wholesale,14-12-2021,151.95
1542,1642,Not Converted,Dealer 1, Home Automation,North,Wholesale,15-12-2021,154.94
1543,1643,Converted,Dealer 4, Home Automation,West,Individual,16-12-2021,334.568
1544,1644,Converted,Dealer 3,Electrical fans,Central,Wholesale,17-12-2021,83.648
1545,1645,Converted,Dealer 1,Cabels ,East,Individual,18-12-2021,121.64
1546,1646,Converted,Dealer 2,MCBs,South,Individual,19-12-2021,243.064
1547,1647,Not Converted,Dealer 4,Electrical fans,North,Small Business,20-12-2021,378.136
1548,1648,Converted,Dealer 3,Cabels ,North,Individual,21-12-2021,145.94
1549,1649,Converted,Dealer 1,Cabels ,South,Retail,22-12-2021,160.94
1550,1650,Not Converted,Dealer 4,MCBs,South,Wholesale,23-12-2021,178.96
1551,1651,Not Converted,Dealer 2, Home Automation,West,Individual,24-12-2021,94.42
1552,1652,Not Converted,Dealer 4,Modular Switches,North,Enterprise,25-12-2021,97.824
1553,1653,Converted,Dealer 3, Home Automation,East,Individual,26-12-2021,100.31
1554,1654,Not Converted,Dealer 6, Home Automation,North,Individual,27-12-2021,200.76
1555,1655,Converted,Dealer 6,Modular Switches,West,Small Business,28-12-2021,224.1
1556,1656,Not Converted,Dealer 3,Cabels ,East,Retail,29-12-2021,269.96
1557,1657,Not Converted,Dealer 5,Modular Switches,East,Enterprise,30-12-2021,145.99
1558,1658,Converted,Dealer 1,Modular Switches,East,Small Business,31-12-2021,177.386
1559,1659,Not Converted,Dealer 6,Electrical fans,West,Retail,01-01-2023,411.056
1560,1660,Not Converted,Dealer 1,Electrical fans,North,Individual,02-01-2023,138.232
1561,1661,Not Converted,Dealer 5,Electrical fans,Central,Enterprise,03-01-2023,177.95
1562,1662,Converted,Dealer 3,Cabels ,East,Retail,04-01-2023,1538.74
1563,1663,Not Converted,Dealer 1,Modular Switches,South,Small Business,05-01-2023,149.968
1564,1664,Converted,Dealer 5,MCBs,West,Individual,06-01-2023,130.7
1565,1665,Not Converted,Dealer 1,Modular Switches,East,Individual,07-01-2023,158.28
1566,1666,Not Converted,Dealer 4,Cabels ,West,Wholesale,08-01-2023,164.913
1567,1667,Not Converted,Dealer 4,Electrical fans,South,Small Business,09-01-2023,159.408
1568,1668,Not Converted,Dealer 2,Cabels ,East,Enterprise,10-01-2023,122.056
1569,1669,Not Converted,Dealer 6,Electrical fans,North,Individual,11-01-2023,127.6
1570,1670,Not Converted,Dealer 2,Cabels ,West,Wholesale,12-01-2023,326.92
1571,1671,Converted,Dealer 5,MCBs,East,Retail,13-01-2023,606.99
1572,1672,Converted,Dealer 4,Electrical fans,East,Individual,14-01-2023,1289.97
1573,1673,Not Converted,Dealer 1,Electrical fans,West,Retail,15-01-2023,85.97
1574,1674,Not Converted,Dealer 3,Modular Switches,South,Individual,16-01-2023,123.656
1575,1675,Converted,Dealer 4,Cabels ,West,Retail,17-01-2023,125.6
1576,1676,Not Converted,Dealer 4, Home Automation,Central,Small Business,18-01-2023,139.97
1577,1677,Not Converted,Dealer 1, Home Automation,North,Retail,19-01-2023,696.976
1578,1678,Not Converted,Dealer 4,Modular Switches,South,Retail,20-01-2023,108.62
1579,1679,Converted,Dealer 4,Cabels ,North,Individual,21-01-2023,142.42
1580,1680,Not Converted,Dealer 5,MCBs,North,Individual,22-01-2023,129.736
1581,1681,Not Converted,Dealer 4,Modular Switches,West,Retail,23-01-2023,235.384
1582,1682,Converted,Dealer 6,Electrical fans,Central,Small Business,24-01-2023,86.464
1583,1683,Not Converted,Dealer 6,MCBs,East,Enterprise,25-01-2023,249.58
1584,1684,Converted,Dealer 6,Cabels ,Central,Wholesale,26-01-2023,1000.292
1585,1685,Not Converted,Dealer 6,Electrical fans,South,Retail,27-01-2023,107.724
1586,1686,Not Converted,Dealer 4, Home Automation,Central,Small Business,28-01-2023,146.96
1587,1687,Not Converted,Dealer 3,Cabels ,North,Retail,29-01-2023,100.272
1588,1688,Not Converted,Dealer 6,Electrical fans,East,Wholesale,30-01-2023,116.98
1589,1689,Not Converted,Dealer 6,Cabels ,Central,Enterprise,31-01-2023,135.344
1590,1690,Converted,Dealer 4,Electrical fans,East,Enterprise,01-02-2023,159.3
1591,1691,Converted,Dealer 2,Cabels ,Central,Retail,02-02-2023,170.3
1592,1692,Converted,Dealer 5, Home Automation,East,Wholesale,03-02-2023,232.752
1593,1693,Converted,Dealer 1,Modular Switches,Central,Retail,04-02-2023,242.136
1594,1694,Not Converted,Dealer 6,Electrical fans,South,Individual,05-02-2023,843.6
1595,1695,Not Converted,Dealer 1,Electrical fans,East,Enterprise,06-02-2023,996.95
1596,1696,Converted,Dealer 6, Home Automation,West,Small Business,07-02-2023,1906.96
1597,1697,Not Converted,Dealer 2,Modular Switches,North,Small Business,08-02-2023,124.46
1598,1698,Not Converted,Dealer 3,Cabels ,East,Small Business,09-02-2023,130.568
1599,1699,Not Converted,Dealer 2,Electrical fans,North,Wholesale,10-02-2023,136.04
1600,1700,Converted,Dealer 4,Modular Switches,Central,Wholesale,11-02-2023,142.73
1601,1701,Converted,Dealer 4,Cabels ,Central,Enterprise,12-02-2023,132.488
1602,1702,Not Converted,Dealer 1,Electrical fans,Central,Wholesale,13-02-2023,138.424
1603,1703,Converted,Dealer 5,Electrical fans,Central,Individual,14-02-2023,179.16
1604,1704,Not Converted,Dealer 4,Cabels ,Central,Enterprise,15-02-2023,510.94
1605,1705,Converted,Dealer 4, Home Automation,South,Enterprise,16-02-2023,155.84
1606,1706,Not Converted,Dealer 4,Modular Switches,North,Individual,17-02-2023,169.568
1607,1707,Not Converted,Dealer 6,Electrical fans,East,Individual,18-02-2023,524.89
1608,1708,Not Converted,Dealer 2,Cabels ,South,Individual,19-02-2023,106.472
1609,1709,Not Converted,Dealer 6,Electrical fans,South,Retail,20-02-2023,590.06
1610,1710,Not Converted,Dealer 3,Cabels ,South,Small Business,21-02-2023,673.936
1611,1711,Not Converted,Dealer 6,Electrical fans,South,Small Business,22-02-2023,1263.9
1612,1712,Not Converted,Dealer 4,MCBs,South,Enterprise,23-02-2023,152.83
1613,1713,Not Converted,Dealer 6, Home Automation,North,Individual,24-02-2023,175.976
1614,1714,Not Converted,Dealer 1,Modular Switches,East,Wholesale,25-02-2023,127.584
1615,1715,Not Converted,Dealer 5, Home Automation,North,Individual,26-02-2023,449.368
1616,1716,Not Converted,Dealer 5, Home Automation,East,Enterprise,27-02-2023,483.376
1617,1717,Converted,Dealer 6,Modular Switches,South,Small Business,28-02-2023,669.64
1618,1718,Converted,Dealer 5, Home Automation,South,Retail,01-03-2023,122.783
1619,1719,Converted,Dealer 1,MCBs,Central,Individual,02-03-2023,99.712
1620,1720,Not Converted,Dealer 1,Cabels ,West,Small Business,03-03-2023,118.52
1621,1721,Converted,Dealer 6,Modular Switches,West,Enterprise,04-03-2023,112.152
1622,1722,Converted,Dealer 4,Cabels ,North,Enterprise,05-03-2023,127.37
1623,1723,Converted,Dealer 5,Electrical fans,North,Small Business,06-03-2023,138.128
1624,1724,Converted,Dealer 3,MCBs,East,Small Business,07-03-2023,104.456
1625,1725,Not Converted,Dealer 1,Cabels ,Central,Individual,08-03-2023,120.47
1626,1726,Not Converted,Dealer 3,Cabels ,East,Wholesale,09-03-2023,199.188
1627,1727,Not Converted,Dealer 5,Modular Switches,Central,Individual,10-03-2023,556.704
1628,1728,Converted,Dealer 6,Electrical fans,West,Retail,11-03-2023,245.68
1629,1729,Converted,Dealer 1,Modular Switches,West,Small Business,12-03-2023,182.056
1630,1730,Not Converted,Dealer 3,Electrical fans,Central,Retail,13-03-2023,132.024
1631,1731,Converted,Dealer 1,Modular Switches,East,Retail,14-03-2023,113.624
1632,1732,Not Converted,Dealer 3,Cabels ,North,Wholesale,15-03-2023,135.36
1633,1733,Converted,Dealer 4,Cabels ,Central,Individual,16-03-2023,133.66
1634,1734,Not Converted,Dealer 4,MCBs,Central,Enterprise,17-03-2023,137.616
1635,1735,Converted,Dealer 5,Cabels ,Central,Retail,18-03-2023,163.86
1636,1736,Converted,Dealer 2, Home Automation,East,Retail,19-03-2023,134.992
1637,1737,Not Converted,Dealer 1,Cabels ,North,Retail,20-03-2023,116.92
1638,1738,Converted,Dealer 5, Home Automation,East,Retail,21-03-2023,122.752
1639,1739,Converted,Dealer 3,Cabels ,South,Enterprise,22-03-2023,150.336
1640,1740,Not Converted,Dealer 6, Home Automation,South,Individual,23-03-2023,154.99
1641,1741,Converted,Dealer 4, Home Automation,Central,Wholesale,24-03-2023,118.192
1642,1742,Not Converted,Dealer 5,Cabels ,Central,Retail,25-03-2023,117.376
1643,1743,Converted,Dealer 6, Home Automation,Central,Small Business,26-03-2023,132.72
1644,1744,Converted,Dealer 5,MCBs,North,Enterprise,27-03-2023,110.624
1645,1745,Not Converted,Dealer 2,Electrical fans,North,Wholesale,28-03-2023,137.992
1646,1746,Not Converted,Dealer 3, Home Automation,Central,Small Business,29-03-2023,140.39
1647,1747,Not Converted,Dealer 2, Home Automation,North,Small Business,30-03-2023,280.9
1648,1748,Not Converted,Dealer 4,MCBs,West,Small Business,31-03-2023,129.94
1649,1749,Not Converted,Dealer 6,MCBs,Central,Retail,01-04-2023,165.44
1650,1750,Converted,Dealer 4,Modular Switches,West,Individual,02-04-2023,143.68
1651,1751,Converted,Dealer 4,Electrical fans,East,Retail,03-04-2023,156.96
1652,1752,Not Converted,Dealer 3,Modular Switches,West,Small Business,04-04-2023,142.984
1653,1753,Not Converted,Dealer 1, Home Automation,East,Wholesale,05-04-2023,400.376
1654,1754,Converted,Dealer 1,MCBs,East,Retail,06-04-2023,1901.99
1655,1755,Converted,Dealer 3, Home Automation,Central,Wholesale,07-04-2023,104.48
1656,1756,Not Converted,Dealer 6,Cabels ,Central,Retail,08-04-2023,142.568
1657,1757,Not Converted,Dealer 2,Electrical fans,East,Individual,09-04-2023,143.48
1658,1758,Converted,Dealer 6,Cabels ,North,Individual,10-04-2023,157.9
1659,1759,Converted,Dealer 2,MCBs,South,Retail,11-04-2023,190.95
1660,1760,Converted,Dealer 1,MCBs,West,Retail,12-04-2023,117.424
1661,1761,Converted,Dealer 4,MCBs,East,Individual,13-04-2023,164.48
1662,1762,Not Converted,Dealer 4,Electrical fans,South,Wholesale,14-04-2023,220
1663,1763,Converted,Dealer 6,Modular Switches,Central,Individual,15-04-2023,473.768
1664,1764,Converted,Dealer 3, Home Automation,Central,Retail,16-04-2023,1021.4
1665,1765,Converted,Dealer 2, Home Automation,East,Wholesale,17-04-2023,118.005
1666,1766,Not Converted,Dealer 4, Home Automation,North,Retail,18-04-2023,440.84
1667,1767,Converted,Dealer 6, Home Automation,East,Enterprise,19-04-2023,429.936
1668,1768,Not Converted,Dealer 3, Home Automation,West,Retail,20-04-2023,396.104
1669,1769,Not Converted,Dealer 5,Modular Switches,South,Individual,21-04-2023,147.568
1670,1770,Not Converted,Dealer 3,Cabels ,North,Small Business,22-04-2023,344.568
1671,1771,Not Converted,Dealer 1,Electrical fans,East,Individual,23-04-2023,440.312
1672,1772,Not Converted,Dealer 6,Cabels ,West,Individual,24-04-2023,333.98
1673,1773,Not Converted,Dealer 3,Cabels ,West,Wholesale,25-04-2023,775.464
1674,1774,Converted,Dealer 6, Home Automation,North,Enterprise,26-04-2023,449.4
1675,1775,Converted,Dealer 1, Home Automation,West,Wholesale,27-04-2023,415.952
1676,1776,Converted,Dealer 5,Modular Switches,West,Retail,28-04-2023,398.36
1677,1777,Converted,Dealer 4,Electrical fans,West,Small Business,29-04-2023,430.98
1678,1778,Not Converted,Dealer 1,MCBs,West,Individual,30-04-2023,447.72
1679,1779,Converted,Dealer 2,Cabels ,East,Small Business,01-05-2023,339.784
1680,1780,Converted,Dealer 2,MCBs,North,Small Business,02-05-2023,379.04
1681,1781,Converted,Dealer 4,Electrical fans,South,Retail,03-05-2023,391.96
1682,1782,Converted,Dealer 4,Cabels ,South,Retail,04-05-2023,422.328
1683,1783,Converted,Dealer 3,MCBs,West,Small Business,05-05-2023,197.976
1684,1784,Converted,Dealer 5,MCBs,East,Individual,06-05-2023,500.68
1685,1785,Converted,Dealer 4,Modular Switches,West,Retail,07-05-2023,171.352
1686,1786,Not Converted,Dealer 2,Electrical fans,West,Individual,08-05-2023,434.032
1687,1787,Not Converted,Dealer 3,Electrical fans,East,Retail,09-05-2023,274.264
1688,1788,Not Converted,Dealer 1,Electrical fans,Central,Individual,10-05-2023,375.25
